"master_id","last_order_date","time_since_last_order"
"36d1b084-4500-11ea-acaf-000d3a38a36f","2020-07-20","10 mons 20 days"
"86565966-aa69-11e9-a2fc-000d3a38a36f","2020-07-20","10 mons 20 days"
"e85ee464-1e74-11ea-aa32-000d3a38a36f","2020-07-20","10 mons 20 days"
"d02cdaae-9f3a-11e9-9897-000d3a38a36f","2020-07-20","10 mons 20 days"
"af7129d0-d6fa-11e9-93bc-000d3a38a36f","2020-07-20","10 mons 20 days"
"3a5b617e-a90f-11e9-a2fc-000d3a38a36f","2020-07-20","10 mons 20 days"
"8ed8699c-a9e9-11e9-a2fc-000d3a38a36f","2020-07-20","10 mons 20 days"
"bbebc1b8-a7c3-11e9-a2fc-000d3a38a36f","2020-07-20","10 mons 20 days"
"cca14ba2-d6a5-11e9-93bc-000d3a38a36f","2020-07-20","10 mons 20 days"
"710908de-af59-11e9-a2fc-000d3a38a36f","2020-07-20","10 mons 20 days"
"1bd3c9aa-d6bc-11e9-93bc-000d3a38a36f","2020-07-20","10 mons 20 days"
"0f61a0f0-b0df-11e9-9757-000d3a38a36f","2020-07-20","10 mons 20 days"
"4f9e4806-193c-11ea-b6a2-000d3a38a36f","2020-07-20","10 mons 20 days"
"22647e2e-ab9f-11e9-a2fc-000d3a38a36f","2020-07-20","10 mons 20 days"
"e36b9fd8-edf0-11e9-9346-000d3a38a36f","2020-07-20","10 mons 20 days"
"34519094-b00f-11e9-9757-000d3a38a36f","2020-07-20","10 mons 20 days"
"b74fbde6-b04f-11e9-9757-000d3a38a36f","2020-07-20","10 mons 20 days"
"52c22686-5b10-11ea-a7b3-000d3a38a36f","2020-07-20","10 mons 20 days"
"91693ea6-9e2d-11e9-9897-000d3a38a36f","2020-07-20","10 mons 20 days"
"ef770b48-e155-11e9-957d-000d3a38a36f","2020-07-20","10 mons 20 days"
"c45de348-6722-11ea-9d38-000d3a38a36f","2020-07-21","10 mons 19 days"
"ae843502-a9bf-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"2b77dee8-533d-11ea-acd3-000d3a38a36f","2020-07-21","10 mons 19 days"
"9bc68994-5084-11ea-99ba-000d3a38a36f","2020-07-21","10 mons 19 days"
"c17f057e-ac53-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"2a4d556a-5b40-11ea-943a-000d3a38a36f","2020-07-21","10 mons 19 days"
"d9483838-ac80-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"09fdd1c2-b005-11e9-9757-000d3a38a36f","2020-07-21","10 mons 19 days"
"9c391db6-605f-11ea-8dd8-000d3a38a36f","2020-07-21","10 mons 19 days"
"9b09081e-52fb-11ea-9ade-000d3a38a36f","2020-07-21","10 mons 19 days"
"5199b194-a9da-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"b8108e96-edf2-11e9-9346-000d3a38a36f","2020-07-21","10 mons 19 days"
"16e42cf6-f4c5-11e9-9346-000d3a38a36f","2020-07-21","10 mons 19 days"
"b9c31daa-15e6-11ea-aa74-000d3a38a36f","2020-07-21","10 mons 19 days"
"c338550a-7665-11ea-b23f-000d3a38a36f","2020-07-21","10 mons 19 days"
"caac0092-53ca-11ea-abe0-000d3a38a36f","2020-07-21","10 mons 19 days"
"d184d764-ae65-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"4bec2c96-a943-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"0ddf5e42-1e3b-11ea-8bf2-000d3a38a36f","2020-07-21","10 mons 19 days"
"d8624464-c4e8-11ea-98f7-000d3a38a36f","2020-07-21","10 mons 19 days"
"e82b7636-aa27-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"4db193f2-605b-11ea-8dd8-000d3a38a36f","2020-07-21","10 mons 19 days"
"07a9253a-ac53-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"d649c552-a758-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"ee99e18c-27e1-11ea-a043-000d3a38a36f","2020-07-21","10 mons 19 days"
"d851bed0-abf5-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"a504d32c-a5a7-11e9-a2fc-000d3a38a36f","2020-07-21","10 mons 19 days"
"020d943e-be28-11ea-aa61-000d3a38a36f","2020-07-22","10 mons 18 days"
"ac90c00e-a257-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"010a7a9c-94d0-11ea-85df-000d3a38a36f","2020-07-22","10 mons 18 days"
"b3924436-ab30-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"c326402a-2c20-11ea-91ab-000d3a38a36f","2020-07-22","10 mons 18 days"
"2a50c1be-d6f2-11e9-93bc-000d3a38a36f","2020-07-22","10 mons 18 days"
"146c796c-9dca-11e9-9897-000d3a38a36f","2020-07-22","10 mons 18 days"
"525c6102-53db-11ea-94d4-000d3a38a36f","2020-07-22","10 mons 18 days"
"34935b92-9e6a-11ea-80cd-000d3a38a36f","2020-07-22","10 mons 18 days"
"7cbc378c-9f2d-11e9-9897-000d3a38a36f","2020-07-22","10 mons 18 days"
"8c92d204-1eb4-11ea-aa32-000d3a38a36f","2020-07-22","10 mons 18 days"
"90bfc610-b042-11e9-9757-000d3a38a36f","2020-07-22","10 mons 18 days"
"6736c74a-9ec1-11e9-9897-000d3a38a36f","2020-07-22","10 mons 18 days"
"463c1afc-1a97-11ea-98d5-000d3a38a36f","2020-07-22","10 mons 18 days"
"fb62d0dc-a5cc-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"5e7a873c-a2ee-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"8f466e4a-a739-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"c922f71c-ad53-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"c5b48a28-9dfe-11e9-9897-000d3a38a36f","2020-07-22","10 mons 18 days"
"92ac1088-aa1a-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"128a17d2-ede6-11e9-88c1-000d3a38a36f","2020-07-22","10 mons 18 days"
"9613a882-a513-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"3bf8ff4c-97f6-11ea-9d91-000d3a38a36f","2020-07-22","10 mons 18 days"
"1b234d48-ab13-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"655865f6-a8ac-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"9021f0be-d948-11e9-93bc-000d3a38a36f","2020-07-22","10 mons 18 days"
"4c7d87f0-a52d-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"d850c728-8d81-11ea-8f41-000d3a38a36f","2020-07-22","10 mons 18 days"
"dd1903c6-afea-11e9-9757-000d3a38a36f","2020-07-22","10 mons 18 days"
"d96c379a-a967-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"03edfdaa-b02f-11e9-9757-000d3a38a36f","2020-07-22","10 mons 18 days"
"ca4329b0-bba2-11ea-995f-000d3a38a36f","2020-07-22","10 mons 18 days"
"10085f8a-ad06-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"918a082e-a5b3-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"fc1018e2-b6b9-11ea-b48c-000d3a38a36f","2020-07-22","10 mons 18 days"
"04704142-a7e3-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"f37a6d68-ae09-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"b78331c0-ad3f-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"9f2ce48a-ab33-11e9-a2fc-000d3a38a36f","2020-07-22","10 mons 18 days"
"c90fec1e-a739-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"9a72df9a-9d5e-11e9-9897-000d3a38a36f","2020-07-23","10 mons 17 days"
"99dc7024-abd1-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"ad81b28e-a784-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"d69b7fd8-b143-11e9-9757-000d3a38a36f","2020-07-23","10 mons 17 days"
"55a0b2e0-60ac-11ea-8dd8-000d3a38a36f","2020-07-23","10 mons 17 days"
"0954c188-5f21-11ea-be5b-000d3a38a36f","2020-07-23","10 mons 17 days"
"2b92c0c4-2b8c-11ea-853d-000d3a38a36f","2020-07-23","10 mons 17 days"
"fed4465a-9e93-11e9-9897-000d3a38a36f","2020-07-23","10 mons 17 days"
"3891eb46-b12b-11e9-9757-000d3a38a36f","2020-07-23","10 mons 17 days"
"6093089a-f11e-11e9-9346-000d3a38a36f","2020-07-23","10 mons 17 days"
"8efadbf8-5b96-11ea-84d8-000d3a38a36f","2020-07-23","10 mons 17 days"
"57b3be1e-543c-11ea-b1db-000d3a38a36f","2020-07-23","10 mons 17 days"
"784176c8-1bb9-11ea-ac4f-000d3a38a36f","2020-07-23","10 mons 17 days"
"8ba1ad72-23c1-11ea-8523-000d3a38a36f","2020-07-23","10 mons 17 days"
"f2f9395a-afee-11e9-9757-000d3a38a36f","2020-07-23","10 mons 17 days"
"3506d740-1e57-11ea-8bf2-000d3a38a36f","2020-07-23","10 mons 17 days"
"e9ecc8ee-6b79-11ea-9c62-000d3a38a36f","2020-07-23","10 mons 17 days"
"7753092e-a69e-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"014dee3a-aae8-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"3ae1a2a2-a734-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"c8254778-2497-11ea-bf27-000d3a38a36f","2020-07-23","10 mons 17 days"
"e3299670-c6ac-11ea-9d14-000d3a38a36f","2020-07-23","10 mons 17 days"
"10a64a08-d699-11e9-93bc-000d3a38a36f","2020-07-23","10 mons 17 days"
"7c82d624-5b55-11ea-99f3-000d3a38a36f","2020-07-23","10 mons 17 days"
"9e8f34b4-ab5c-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"309d3bd8-f808-11e9-b138-000d3a38a36f","2020-07-23","10 mons 17 days"
"54945b0c-b16d-11e9-89fa-000d3a38a36f","2020-07-23","10 mons 17 days"
"7cd63764-9d47-11e9-9897-000d3a38a36f","2020-07-23","10 mons 17 days"
"c03efa3e-f406-11e9-9346-000d3a38a36f","2020-07-23","10 mons 17 days"
"5825b2c6-a4f1-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"8e946800-d883-11e9-93bc-000d3a38a36f","2020-07-23","10 mons 17 days"
"e26b1158-ab57-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"af6919c0-a518-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"9c8e95e6-94cd-11ea-85df-000d3a38a36f","2020-07-23","10 mons 17 days"
"3fd9bffc-9e0a-11e9-9897-000d3a38a36f","2020-07-23","10 mons 17 days"
"333298e2-9c9b-11ea-a27a-000d3a38a36f","2020-07-23","10 mons 17 days"
"3694a044-a24a-11e9-a2fc-000d3a38a36f","2020-07-23","10 mons 17 days"
"cd13aba2-1912-11ea-9213-000d3a38a36f","2020-07-23","10 mons 17 days"
"4e04271e-9dd9-11ea-80cd-000d3a38a36f","2020-07-24","10 mons 16 days"
"f79c37c6-fff0-11e9-a5e8-000d3a38a36f","2020-07-24","10 mons 16 days"
"107a7560-8b41-11ea-8ec0-000d3a38a36f","2020-07-24","10 mons 16 days"
"3667b46a-a431-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"f6a0c624-43b7-11ea-8b43-000d3a38a36f","2020-07-24","10 mons 16 days"
"84cdd274-cd93-11ea-b31f-000d3a38a36f","2020-07-24","10 mons 16 days"
"205a904e-39cc-11ea-85d6-000d3a38a36f","2020-07-24","10 mons 16 days"
"7a71ac1a-a503-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"3e4dffb2-cc13-11ea-b305-000d3a38a36f","2020-07-24","10 mons 16 days"
"d24ab054-893b-11ea-9c02-000d3a38a36f","2020-07-24","10 mons 16 days"
"2005eb62-98b7-11ea-b97a-000d3a38a36f","2020-07-24","10 mons 16 days"
"74e273a8-a2b8-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"5908f8c4-5b44-11ea-ac34-000d3a38a36f","2020-07-24","10 mons 16 days"
"17663f56-ad63-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"1e2b18e8-9dc3-11e9-9897-000d3a38a36f","2020-07-24","10 mons 16 days"
"3f1efa7c-aa09-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"1ef16e58-fd6d-11e9-a5e8-000d3a38a36f","2020-07-24","10 mons 16 days"
"1ef9c77a-9eb2-11e9-9897-000d3a38a36f","2020-07-24","10 mons 16 days"
"61221c0c-a87a-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"b0becbba-aa6f-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"d826e8de-aa71-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"eca73abc-1e29-11ea-8bf2-000d3a38a36f","2020-07-24","10 mons 16 days"
"c17e655e-aeb2-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"502ddeb2-ac13-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"4a4e6082-a819-11e9-a2fc-000d3a38a36f","2020-07-24","10 mons 16 days"
"2d629908-9f30-11e9-9897-000d3a38a36f","2020-07-25","10 mons 15 days"
"e9d159ca-a6d4-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"b79eba3e-a2f0-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"dd448dba-9b8b-11ea-a27a-000d3a38a36f","2020-07-25","10 mons 15 days"
"bed3925a-f95f-11e9-b138-000d3a38a36f","2020-07-25","10 mons 15 days"
"48857d06-af5a-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"8ef13c78-acf1-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"6948274a-2a6c-11ea-b3a7-000d3a38a36f","2020-07-25","10 mons 15 days"
"804dfd78-11f5-11ea-916f-000d3a38a36f","2020-07-25","10 mons 15 days"
"4bc21298-aa0c-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"0cd4b2c8-9eba-11e9-9897-000d3a38a36f","2020-07-25","10 mons 15 days"
"13cc7d14-a76a-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"42f4acb0-ac24-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"05c918ea-a732-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"39989606-a2b3-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"13fc6484-8761-11ea-ace9-000d3a38a36f","2020-07-25","10 mons 15 days"
"ae608ece-c9d8-11ea-a31e-000d3a38a36f","2020-07-25","10 mons 15 days"
"7fdbb994-f566-11e9-9346-000d3a38a36f","2020-07-25","10 mons 15 days"
"cba2d23c-d611-11e9-93bc-000d3a38a36f","2020-07-25","10 mons 15 days"
"61d7cc74-a973-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"eacb8de4-5b53-11ea-8a66-000d3a38a36f","2020-07-25","10 mons 15 days"
"20b9d614-b1da-11e9-89fa-000d3a38a36f","2020-07-25","10 mons 15 days"
"292fa10a-ab42-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"b736e7d6-a18a-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"9f84215c-1a80-11ea-941b-000d3a38a36f","2020-07-25","10 mons 15 days"
"f7a1a3b8-d639-11e9-93bc-000d3a38a36f","2020-07-25","10 mons 15 days"
"61046664-a7ec-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"4ccbc8c0-b14e-11e9-9757-000d3a38a36f","2020-07-25","10 mons 15 days"
"d39cba6c-ae5b-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"2b51c104-f325-11e9-9346-000d3a38a36f","2020-07-25","10 mons 15 days"
"b6cdb95c-ab01-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"e6bbf9dc-a94c-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"42aafd0a-9f2b-11e9-9897-000d3a38a36f","2020-07-25","10 mons 15 days"
"f92a0c00-185d-11ea-9213-000d3a38a36f","2020-07-25","10 mons 15 days"
"5d19e91c-4007-11ea-aa6b-000d3a38a36f","2020-07-25","10 mons 15 days"
"48ea1db6-a8dd-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"d98601b6-aa75-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"94c0413a-acd3-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"8eca485e-a7ef-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"de72ff5a-ff1e-11e9-a5e8-000d3a38a36f","2020-07-25","10 mons 15 days"
"cddf7db6-4c54-11ea-a626-000d3a38a36f","2020-07-25","10 mons 15 days"
"596cd4ac-5b3a-11ea-8f1f-000d3a38a36f","2020-07-25","10 mons 15 days"
"20423ada-e21a-11e9-957d-000d3a38a36f","2020-07-25","10 mons 15 days"
"a1c81406-b18e-11e9-89fa-000d3a38a36f","2020-07-25","10 mons 15 days"
"f7573922-a5dd-11e9-a2fc-000d3a38a36f","2020-07-25","10 mons 15 days"
"eee69da2-5b20-11ea-8c4c-000d3a38a36f","2020-07-26","10 mons 14 days"
"e2f38c76-5b25-11ea-96bf-000d3a38a36f","2020-07-26","10 mons 14 days"
"defdd512-5bee-11ea-915a-000d3a38a36f","2020-07-26","10 mons 14 days"
"12806c5e-1a97-11ea-98d5-000d3a38a36f","2020-07-26","10 mons 14 days"
"5df232e0-9c8c-11ea-a27a-000d3a38a36f","2020-07-26","10 mons 14 days"
"882c7a06-b0ac-11e9-9757-000d3a38a36f","2020-07-26","10 mons 14 days"
"6d926ec8-e5c0-11e9-ad00-000d3a38a36f","2020-07-26","10 mons 14 days"
"8361fe48-1fcd-11ea-87bf-000d3a38a36f","2020-07-26","10 mons 14 days"
"07aaa352-a90f-11e9-a2fc-000d3a38a36f","2020-07-26","10 mons 14 days"
"6a9a7542-acd3-11e9-a2fc-000d3a38a36f","2020-07-26","10 mons 14 days"
"87498558-9d9b-11e9-9897-000d3a38a36f","2020-07-26","10 mons 14 days"
"0ef550a2-9f97-11e9-a2fc-000d3a38a36f","2020-07-26","10 mons 14 days"
"0a92c57e-5655-11ea-b9b9-000d3a38a36f","2020-07-26","10 mons 14 days"
"d1c8fb12-a7d8-11e9-a2fc-000d3a38a36f","2020-07-26","10 mons 14 days"
"b89a3158-b1c7-11e9-89fa-000d3a38a36f","2020-07-26","10 mons 14 days"
"5680dd16-a8e1-11ea-8479-000d3a38a36f","2020-07-26","10 mons 14 days"
"9d51d3b8-d6c2-11e9-93bc-000d3a38a36f","2020-07-26","10 mons 14 days"
"d06321c2-7cbb-11ea-80af-000d3a38a36f","2020-07-26","10 mons 14 days"
"26815c64-a2f0-11e9-a2fc-000d3a38a36f","2020-07-26","10 mons 14 days"
"48c8bf8e-fe1b-11e9-a5e8-000d3a38a36f","2020-07-26","10 mons 14 days"
"da166d36-ab06-11ea-b736-000d3a38a36f","2020-07-26","10 mons 14 days"
"7a28df5a-b1a4-11e9-89fa-000d3a38a36f","2020-07-26","10 mons 14 days"
"e15d1f30-a52c-11e9-a2fc-000d3a38a36f","2020-07-26","10 mons 14 days"
"98207a3e-5b10-11ea-9930-000d3a38a36f","2020-07-26","10 mons 14 days"
"26c81082-9d7d-11e9-9897-000d3a38a36f","2020-07-26","10 mons 14 days"
"c9d446c2-b14d-11e9-9757-000d3a38a36f","2020-07-26","10 mons 14 days"
"9a5b8680-ae55-11e9-a2fc-000d3a38a36f","2020-07-27","10 mons 13 days"
"4e83ea8e-c4fe-11ea-98f7-000d3a38a36f","2020-07-27","10 mons 13 days"
"102f4ab2-212f-11ea-9618-000d3a38a36f","2020-07-27","10 mons 13 days"
"e265b05e-62a0-11ea-9861-000d3a38a36f","2020-07-27","10 mons 13 days"
"7bce3e28-9e6a-11ea-80cd-000d3a38a36f","2020-07-27","10 mons 13 days"
"1b8796e0-8c9f-11ea-8f41-000d3a38a36f","2020-07-27","10 mons 13 days"
"71ba2c2e-a57a-11e9-a2fc-000d3a38a36f","2020-07-27","10 mons 13 days"
"8f39928a-afe3-11e9-9757-000d3a38a36f","2020-07-27","10 mons 13 days"
"53996712-f365-11e9-9346-000d3a38a36f","2020-07-27","10 mons 13 days"
"1fd2bd1e-aac4-11e9-a2fc-000d3a38a36f","2020-07-27","10 mons 13 days"
"632d79c2-8d0a-11ea-8f41-000d3a38a36f","2020-07-27","10 mons 13 days"
"adbd0812-1286-11ea-a001-000d3a38a36f","2020-07-27","10 mons 13 days"
"0f0961e6-abdb-11e9-a2fc-000d3a38a36f","2020-07-27","10 mons 13 days"
"4562479e-4f5a-11ea-99ba-000d3a38a36f","2020-07-27","10 mons 13 days"
"9af24cee-b1e5-11e9-89fa-000d3a38a36f","2020-07-27","10 mons 13 days"
"e23e5eb8-196d-11ea-b6a2-000d3a38a36f","2020-07-27","10 mons 13 days"
"47639e78-a6f7-11e9-a2fc-000d3a38a36f","2020-07-27","10 mons 13 days"
"54f2acc8-b174-11e9-89fa-000d3a38a36f","2020-07-27","10 mons 13 days"
"bdccbf8a-9c61-11ea-a27a-000d3a38a36f","2020-07-27","10 mons 13 days"
"019280fa-a87b-11e9-a2fc-000d3a38a36f","2020-07-27","10 mons 13 days"
"f4bdd852-a5b4-11e9-a2fc-000d3a38a36f","2020-07-27","10 mons 13 days"
"1e9283fc-c8d3-11ea-ac0a-000d3a38a36f","2020-07-27","10 mons 13 days"
"34023ea6-e064-11e9-957d-000d3a38a36f","2020-07-27","10 mons 13 days"
"6eb3f628-a939-11e9-a2fc-000d3a38a36f","2020-07-27","10 mons 13 days"
"cc850878-26ac-11ea-aaaa-000d3a38a36f","2020-07-27","10 mons 13 days"
"828252ee-ad21-11e9-a2fc-000d3a38a36f","2020-07-27","10 mons 13 days"
"06efdab8-74f2-11ea-bb48-000d3a38a36f","2020-07-27","10 mons 13 days"
"331aa144-b13f-11e9-9757-000d3a38a36f","2020-07-27","10 mons 13 days"
"9a43a1fe-5419-11ea-b1db-000d3a38a36f","2020-07-28","10 mons 12 days"
"c2ef9aa4-3fc4-11ea-aa6b-000d3a38a36f","2020-07-28","10 mons 12 days"
"732edb78-9f2f-11e9-9897-000d3a38a36f","2020-07-28","10 mons 12 days"
"bc7a15e8-9b07-11ea-9fd8-000d3a38a36f","2020-07-28","10 mons 12 days"
"c514f5c2-ad25-11e9-a2fc-000d3a38a36f","2020-07-28","10 mons 12 days"
"ad617f0e-1a58-11ea-941b-000d3a38a36f","2020-07-28","10 mons 12 days"
"0ab76d16-565f-11ea-b9b9-000d3a38a36f","2020-07-28","10 mons 12 days"
"b624c8a8-a6db-11e9-a2fc-000d3a38a36f","2020-07-28","10 mons 12 days"
"a7a75804-9e29-11ea-80cd-000d3a38a36f","2020-07-28","10 mons 12 days"
"aab80da8-5b09-11ea-8f61-000d3a38a36f","2020-07-28","10 mons 12 days"
"c14608d6-a7d6-11e9-a2fc-000d3a38a36f","2020-07-28","10 mons 12 days"
"c1798888-a1e5-11e9-a2fc-000d3a38a36f","2020-07-28","10 mons 12 days"
"4abf539a-5bcf-11ea-8bf2-000d3a38a36f","2020-07-28","10 mons 12 days"
"489217be-25fc-11ea-8e1c-000d3a38a36f","2020-07-28","10 mons 12 days"
"56d42134-263b-11ea-8e1c-000d3a38a36f","2020-07-28","10 mons 12 days"
"0e2839ca-a26a-11e9-a2fc-000d3a38a36f","2020-07-28","10 mons 12 days"
"ecabc266-a7f6-11e9-a2fc-000d3a38a36f","2020-07-28","10 mons 12 days"
"2b3007a4-a97d-11e9-a2fc-000d3a38a36f","2020-07-28","10 mons 12 days"
"f29b56fc-8ec6-11ea-8f41-000d3a38a36f","2020-07-28","10 mons 12 days"
"8f75e7bc-aca0-11e9-a2fc-000d3a38a36f","2020-07-28","10 mons 12 days"
"30518de4-5bce-11ea-8c46-000d3a38a36f","2020-07-28","10 mons 12 days"
"8b5eaf80-9933-11ea-b97a-000d3a38a36f","2020-07-28","10 mons 12 days"
"479286d6-97cc-11ea-9d91-000d3a38a36f","2020-07-28","10 mons 12 days"
"71dd2bc4-a7d8-11e9-a2fc-000d3a38a36f","2020-07-28","10 mons 12 days"
"f22ae816-ad46-11e9-a2fc-000d3a38a36f","2020-07-28","10 mons 12 days"
"26c816ee-aa0d-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"6a77a36e-cc30-11ea-ac21-000d3a38a36f","2020-07-29","10 mons 11 days"
"c8760134-a4fb-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"f2b09554-5bda-11ea-ba40-000d3a38a36f","2020-07-29","10 mons 11 days"
"df861672-ac60-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"9ed2cbe2-5017-11ea-99ba-000d3a38a36f","2020-07-29","10 mons 11 days"
"34dc21aa-a5ab-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"787abd76-6c1c-11ea-8792-000d3a38a36f","2020-07-29","10 mons 11 days"
"eace6ab0-ae5f-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"d44c54a0-b17f-11e9-89fa-000d3a38a36f","2020-07-29","10 mons 11 days"
"a577a5a0-a9bc-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"e06314de-af65-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"556e4b08-adc3-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"63300562-9f66-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"985fa56a-97d8-11ea-9d91-000d3a38a36f","2020-07-29","10 mons 11 days"
"0c94e670-ac57-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"57207632-ae55-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"eeaf95aa-2bb4-11ea-853d-000d3a38a36f","2020-07-29","10 mons 11 days"
"acecc5fa-acae-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"8544ce90-5b30-11ea-9898-000d3a38a36f","2020-07-29","10 mons 11 days"
"9f53c4be-ac42-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"b2346eee-af58-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"acd49518-a5e0-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"ef5dc750-71ce-11ea-adca-000d3a38a36f","2020-07-29","10 mons 11 days"
"1c6a2df2-ac03-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"9359d110-a7ee-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"c3154f40-9edb-11e9-9897-000d3a38a36f","2020-07-29","10 mons 11 days"
"e47c7168-62a8-11ea-9861-000d3a38a36f","2020-07-29","10 mons 11 days"
"28a18b9c-ab0e-11e9-a2fc-000d3a38a36f","2020-07-29","10 mons 11 days"
"1f7e9cb8-8762-11ea-ace9-000d3a38a36f","2020-07-29","10 mons 11 days"
"10b9dfe8-616b-11ea-8dd8-000d3a38a36f","2020-07-30","10 mons 10 days"
